like1,PARM1,PARM5,PARM12,PARM15,PARM16,PARM17,PARM20,PARM22,PARM23,PARM25,PARM34,PARM39,PARM40,PARM42,PARM44,PARM49,PARM50,PARM51,PARM61,PARM73,PARM83,PARM87,PARM88,PARM89,PARM90,PARM91,PARM92,Flow(m3/s)-2000-1,Flow(m3/s)-2000-2,Flow(m3/s)-2000-3,Flow(m3/s)-2000-4,Flow(m3/s)-2000-5,Flow(m3/s)-2000-6,Flow(m3/s)-2000-7,Flow(m3/s)-2000-8,Flow(m3/s)-2000-9,Flow(m3/s)-2000-10,Flow(m3/s)-2000-11,Flow(m3/s)-2000-12,Flow(m3/s)-2001-1,Flow(m3/s)-2001-2,Flow(m3/s)-2001-3,Flow(m3/s)-2001-4,Flow(m3/s)-2001-5,Flow(m3/s)-2001-6,Flow(m3/s)-2001-7,Flow(m3/s)-2001-8,Flow(m3/s)-2001-9,Flow(m3/s)-2001-10,Flow(m3/s)-2001-11,Flow(m3/s)-2001-12,Flow(m3/s)-2002-1,Flow(m3/s)-2002-2,Flow(m3/s)-2002-3,Flow(m3/s)-2002-4,Flow(m3/s)-2002-5,Flow(m3/s)-2002-6,Flow(m3/s)-2002-7,Flow(m3/s)-2002-8,Flow(m3/s)-2002-9,Flow(m3/s)-2002-10,Flow(m3/s)-2002-11,Flow(m3/s)-2002-12,Flow(m3/s)-2003-1,Flow(m3/s)-2003-2,Flow(m3/s)-2003-3,Flow(m3/s)-2003-4,Flow(m3/s)-2003-5,Flow(m3/s)-2003-6,Flow(m3/s)-2003-7,Flow(m3/s)-2003-8,Flow(m3/s)-2003-9,Flow(m3/s)-2003-10,Flow(m3/s)-2003-11,Flow(m3/s)-2003-12,chain
-48637.504,1.1051427,0.48347807,2.0806103,0.1900983,1.2961715,0.35074627,0.18848048,0.4257852,0.002900164,1.76523,0.5026882,0.05410191,0.90565467,0.6049646,1.240251,12.339625,0.08238612,0.24292646,0.24933113,0.39819562,2.764012,0.5478748,0.6852694,0.85884124,1.1548034,0.9761534,1.7131721,0.00010014802,2.179974e-06,3.3705614e-08,0.00013790894,8.863987e-05,9.591132e-05,4.3129222e-11,1.222e-14,1.5264728e-08,0.000313719,0.012170415,0.0051622633,0.0006612231,0.0007194615,0.0015624734,2.6264766e-09,0.0001268055,0.00023887337,1.1365513e-09,0.009128812,0.00065241335,0.0018242958,0.0021585056,0.011616687,1.8942103e-07,0.0014746729,0.0013613144,5.1705036e-05,0.00048613828,1.0466932e-05,0.0005540134,3.5898854e-06,6.154462e-09,0.0106988875,0.0005745015,0.0041174986,2.200255e-08,0.0056422167,0.00045874267,1.559129e-09,0.00010506981,9.849038e-05,5.5432943e-06,0.000193853,0.0005505631,0.0039884513,4.7468224e-05,1.9072946e-05,4.0
-21755.332,1.2422646,0.814367,1.7019057,0.08982029,1.2979298,0.37322772,0.18174738,0.47181684,0.0026718252,1.1199384,0.520686,0.07479455,0.78786093,0.9058122,1.384274,4.593915,0.12558244,0.20032552,0.4577334,0.2581093,0.54307264,0.8189401,0.71707416,0.34319246,2.609763,0.4805422,1.9655982,0.00017914691,2.0099893e-07,7.772745e-08,0.000105420615,0.00018225319,0.00022044998,9.961622e-11,2.761e-14,8.964425e-07,0.0003498058,0.012048606,0.005194175,0.00074651744,0.00068812753,0.0015791199,6.93549e-09,0.0001249775,0.00028405598,2.7353617e-09,0.009065979,0.0006586871,0.0018358848,0.0020323575,0.012370881,6.2143073e-07,0.0014111417,0.0013965077,3.8978567e-05,0.00053099036,1.209474e-05,0.0006532901,1.3600344e-05,4.5627817e-07,0.01106923,0.00081010966,0.0044556577,4.9013966e-08,0.005642664,0.00029343198,4.6777067e-09,0.00012775521,0.0001236974,9.0414005e-06,0.00023604413,0.0008167659,0.004880449,4.167051e-05,5.3558826e-05,5.0
-819.1502,1.1397105,0.19929597,2.3080888,0.077160485,1.1602947,0.3092716,0.31906486,0.056329668,0.0031380495,0.38381195,0.51190865,0.01694252,0.64659286,2.4981794,1.7124038,7.8231173,0.059981775,0.7599584,0.23747332,0.14920317,7.4776945,0.06693614,0.026887756,0.48020014,5.6643105,0.7079285,1.5357742,0.00018097169,8.522867e-08,1.7469642e-07,7.777726e-05,0.00014573116,0.000103276994,2.020746e-10,5.992e-14,7.80281e-08,0.00023441626,0.012550047,0.005764387,0.0007990413,0.0011897221,0.0040422264,0.00020664798,0.00014555576,0.00023823259,7.0658097e-09,0.0090800235,0.0005733567,0.0019953244,0.002354557,0.012549823,5.6635226e-08,0.0018097725,0.0014349588,3.9495328e-05,0.0005610177,3.9136967e-07,0.0005648728,1.5761858e-05,2.7143264e-08,0.010427385,0.000653233,0.0046358714,1.02532255e-07,0.0055250134,0.00039951853,8.8440935e-09,1.7944314e-05,8.498247e-05,1.4927764e-05,0.00022049509,0.0009654622,0.00465157,2.9798895e-05,5.5739656e-05,6.0
-2003.9019,1.436662,0.25758708,2.3198001,0.26801404,1.2291607,0.009626604,0.39650232,0.3503576,0.0025657122,0.40697813,0.5499782,0.07195248,0.74190694,1.6841632,1.9883965,13.202111,0.16204117,0.51811594,0.30067596,0.7053437,0.71433693,0.017628834,0.0656276,0.6402834,3.7845843,0.63150144,1.0631423,9.639161e-05,6.013552e-06,1.05901094e-07,0.0002722496,2.9757692e-05,5.5586243e-06,1.1408813e-10,4.004e-14,3.9989906e-08,0.00019720185,0.013998216,0.005427417,0.0009720902,0.0012355188,0.0021540388,8.744403e-09,0.0001310256,0.00034427625,3.880397e-09,0.008897211,0.00068688253,0.0019858298,0.002902035,0.010291526,1.3340576e-06,0.001161488,0.0013303773,0.00015984768,0.0005932514,4.2757843e-08,0.00011399488,3.201202e-08,7.211e-09,0.012208547,0.00093124143,0.0049499925,5.3776194e-08,0.0069973487,0.0005365448,3.6824532e-09,0.00016030688,1.8724171e-05,4.212262e-08,4.8065335e-08,0.00016499129,0.0031940637,7.110398e-05,2.2026861e-05,7.0
-7159.5566,1.8870418,0.2679949,1.8134968,0.14962257,1.3242977,0.18362649,0.2303606,0.0935036,0.0028295072,1.9786593,0.53226805,0.09580125,0.9147612,1.9092572,1.6449677,2.4151232,0.23258673,0.6252594,0.2578333,0.316661,2.2330093,0.31159833,0.8859519,0.49003398,4.4002333,0.28033707,0.62148696,0.00044352128,2.3218665e-05,4.878733e-05,0.0016487185,0.000488761,0.0009991309,8.1813896e-11,4.655e-14,2.760388e-07,0.0007916899,0.018551057,0.007266692,0.002744717,0.0022162667,0.003985048,8.616797e-09,0.00059265754,0.000747234,3.6485666e-09,0.01184972,0.0014141107,0.0034041598,0.0035558431,0.015541586,3.4161327e-05,0.0028775425,0.0029632514,0.00052000507,0.0019073621,0.00046036165,0.0029280987,0.00041419937,1.4607345e-08,0.014507679,0.0020987557,0.009678187,3.0356605e-05,0.008843407,0.0015184572,4.3969197e-09,0.00068550033,0.0007181957,0.00035526775,0.00028837804,0.0014899664,0.007198849,0.00032040483,0.00030552497,8.0
-2060.771,1.9877931,0.5409703,2.1776512,0.23883428,1.138533,0.39307073,0.25868428,0.298904,0.0029579054,1.7417508,0.5520899,0.0147667555,0.42701173,1.75382,1.043274,10.783349,0.08510623,0.3711371,0.35490754,0.54087824,3.875354,0.6225895,0.7568337,0.12556472,5.141758,0.74610394,0.107891224,0.0060784295,0.0013326234,0.003915772,0.004320917,0.011174811,0.007285263,2.109871e-15,0.0,0.0018736729,0.0049306927,0.028152712,0.012526875,0.0077188336,0.0050562317,0.009659039,0.00017424,0.00318398,0.0044324477,0.00010848387,0.021257974,0.003404605,0.0068438724,0.008504209,0.019809831,0.000568829,0.005288736,0.0052219774,0.0022650338,0.0067085885,0.0030985873,0.010077066,0.0023606466,3.8817037e-05,0.026311656,0.005106498,0.016843284,0.00038904068,0.017432226,0.0040093567,7.1879334e-09,0.0052950378,0.0049020723,0.0019513165,0.0029074145,0.0045998446,0.014076603,0.001460678,0.0027096136,9.0
-11255.808,1.6746796,0.6155443,2.149842,0.27381867,1.3889964,0.105590865,0.28948346,0.37154534,0.0023346455,1.6788819,0.511471,0.016620057,0.8378112,0.6365726,1.6257571,6.545179,0.14319588,0.11084478,0.5557941,0.2635408,1.1523085,0.50046515,0.6946267,0.4025305,6.944346,0.9410118,1.8865331,8.330575e-06,9.25522e-08,2.1104013e-07,1.19585675e-05,1.7327857e-05,3.8621667e-07,2.1248155e-10,7.346e-14,8.028999e-08,6.481835e-05,0.009889168,0.0031960127,0.0003269952,0.00046989918,0.00082667434,0.00026745052,4.566011e-05,0.00021547539,7.877833e-09,0.0074233306,0.0002601412,0.0013846429,0.0014500888,0.008945765,5.2513872e-08,0.0007701566,0.0004950027,9.9825975e-06,0.0001826365,8.64506e-08,0.00013181905,7.629611e-08,2.2163672e-08,0.009210154,0.00028936614,0.002236806,1.4004546e-07,0.0044275424,8.3475556e-05,1.0899027e-08,6.8664656e-07,2.1731277e-07,1.6311725e-06,1.3137287e-07,2.9493998e-05,0.001958011,7.8348074e-07,9.643465e-08,0.0
-2773.9136,1.8216617,0.2115964,1.8708353,0.085088804,1.1645164,0.14663546,0.38526595,0.14016415,0.0025272155,0.49245325,0.59358513,0.09527194,0.057224452,2.1698813,1.725072,3.535253,0.2614876,0.69779354,0.2844812,0.76368845,1.1887765,0.3724633,0.61271745,0.1,9.021696,0.032287028,0.93696195,0.00012457046,1.1090445e-07,2.5542678e-07,0.00030905296,1.0590597e-05,3.7544665e-05,2.6234126e-10,9.543e-14,9.298007e-08,0.00027128498,0.014204673,0.008233742,0.007137613,0.007289536,0.0076415483,0.0010549846,0.0002522492,0.00046158448,7.1644255e-09,0.011029716,0.0030321921,0.0027850247,0.0034472388,0.01641187,0.0008446865,0.002360548,0.0019972436,0.00027235007,0.0007468358,6.1753424e-05,0.0011446072,3.673011e-05,2.7571506e-08,0.012715471,0.0012039297,0.006589372,0.00017069717,0.008855005,0.0076216455,0.00036136198,0.00020329471,9.2158756e-05,0.00012955545,6.128025e-05,0.0009979068,0.0055251787,3.024318e-05,4.2068034e-05,1.0
-1239.5471,1.6265198,0.81193864,2.320167,0.102135114,1.3381066,0.39995667,0.29670617,0.42795375,0.0031218345,1.620978,0.5233126,0.07942337,0.9492477,1.2228254,1.8719164,12.442232,0.2564802,0.10814744,0.49682617,0.31192142,1.7804508,0.9495682,0.9205558,0.7108065,1.0869935,0.29946148,1.1119627,0.00039454974,3.150827e-05,3.532816e-08,0.0003744527,0.00027472991,0.00033586568,3.9687593e-11,1.15e-14,1.7411564e-08,0.0005023605,0.014446513,0.0057695587,0.0010681658,0.001125916,0.0019983181,2.9536367e-09,0.00026581396,0.0006920743,1.7938544e-07,0.0119721675,0.0006967553,0.0018223234,0.0036810099,0.013215171,1.5751547e-06,0.0016643136,0.0015694506,0.0001637392,0.0004622667,1.2845834e-08,0.0006885314,7.016545e-05,6.5669967e-09,0.012135092,0.0010767331,0.0058175214,1.9506516e-08,0.0072968486,0.0005442234,1.1738877e-09,0.00032168228,0.00010482326,3.688133e-06,0.00013375662,0.0006882592,0.0050639245,0.000108301436,0.0001973938,2.0
-5820.593,1.2388158,0.058728483,1.8635664,0.02830409,1.102625,0.47131065,0.17587602,0.123668775,0.0027342741,1.824294,0.5414687,0.023310479,0.80762357,1.2775623,1.0051433,3.5177367,0.18032745,0.17559868,0.88797003,0.78524,5.4889736,0.745217,0.1534089,0.36373803,8.551274,0.87304515,0.9343564,0.0007668151,3.504871e-05,2.6771157e-05,0.00095263694,0.0007750373,0.0010701492,2.1125245e-10,9.046e-14,3.0012749e-05,0.000921805,0.016669353,0.007398966,0.0022813021,0.0018618376,0.0031628879,1.7665993e-08,0.000347324,0.0006686131,7.2613355e-09,0.011809534,0.0016831117,0.003357368,0.0038858864,0.016188672,2.4067685e-05,0.0028030067,0.0026189953,0.0004273498,0.0017475737,0.00026899014,0.0025049117,0.00022517763,4.3532014e-05,0.0145458365,0.0017020016,0.008262556,1.3522045e-06,0.008647904,0.0013956493,9.5726e-09,0.0010290635,0.0007673527,0.00023777725,0.000757084,0.0022559986,0.008272609,0.00038367935,0.00024016005,3.0
-2971.3452,1.2488211,0.28603944,2.1713638,0.20905295,1.2902087,0.35074627,0.25549755,0.3247663,0.00281565,0.6692854,0.5404159,0.08233281,0.9362027,1.1102191,1.240251,12.059575,0.0953747,0.49704143,0.16656594,0.5070154,3.0145872,0.5478748,0.8473284,0.85884124,3.0119228,0.5454027,1.2065653,0.00021826751,1.169194e-05,4.2925757e-07,0.00039070897,0.00027401574,0.0003475179,1.002935e-10,3.187e-14,3.9446117e-08,0.00048460942,0.013241939,0.0063987863,0.0013944494,0.001298888,0.0022763496,6.73106e-09,0.0002736976,0.0007003125,2.2205071e-09,0.010402238,0.0009889358,0.0017924422,0.0030940126,0.012395573,7.514652e-07,0.0018200695,0.0016142532,0.00014231277,0.00085421564,2.6728048e-05,0.0008171309,5.1781833e-05,1.5414379e-08,0.012561804,0.0010638504,0.0059795245,2.1593429e-07,0.0070316,0.0006916905,3.8088768e-09,0.00021407822,0.0001390488,3.453647e-05,0.00017506885,0.0006879774,0.004965574,0.00013360383,0.00012291638,4.0
-32466.86,1.1190608,0.73694533,1.6226647,0.033693906,1.1798803,0.37322772,0.19511552,0.4006523,0.002743988,0.67696,0.5383781,0.08690035,0.46342832,0.48101842,1.384274,6.2357483,0.09462855,0.36903575,0.50285465,0.45742556,0.43935812,0.8189401,0.58101356,0.34319246,4.4244623,0.57470965,1.8625435,0.0001343433,2.552267e-06,1.2452465e-07,5.7174442e-05,0.00016476012,0.00022260558,1.6713071e-10,4.681e-14,6.3637565e-08,0.00038212095,0.012901357,0.005540961,0.0008278992,0.00424857,0.005792697,0.00014794403,0.00012919892,0.00026165563,3.908218e-09,0.009064088,0.00065786275,0.0018685025,0.0021100675,0.014113667,9.083092e-06,0.0017276023,0.0015197606,8.031348e-05,0.000663583,2.0258994e-05,0.00072272716,1.0068288e-05,2.3984164e-08,0.0107744895,0.00081212475,0.004339181,8.159281e-08,0.0054231277,0.0034500884,7.167943e-09,0.00011340725,0.00013117306,1.840229e-05,0.00030292678,0.0010630351,0.005510197,3.6839727e-05,3.246628e-05,5.0
-2404.5193,1.5641347,0.12300303,2.305494,0.06492297,1.0544596,0.3092716,0.26296237,0.055322282,0.0031668413,0.95290625,0.57536733,0.052983366,0.51023024,0.3051205,1.7124038,2.1389039,0.16069329,0.84164417,0.38442796,0.33572674,9.665948,0.06693614,0.5313715,0.48020014,7.296103,0.16149285,1.4647014,0.00016329823,5.2179143e-07,2.4357223e-07,0.0002180006,0.00019006012,0.00016248159,2.7538927e-10,7.718e-14,1.0014206e-07,0.00039438973,0.0131737795,0.006218246,0.0009836698,0.0045861877,0.0064338082,2.1702833e-08,0.00021548009,0.00015300835,9.854981e-09,0.009321097,0.00064839405,0.0018510349,0.002624806,0.013295586,7.409407e-08,0.0015148299,0.0016459652,6.800803e-05,0.00093941996,4.5921664e-05,0.0010662182,0.00012340563,3.6794525e-08,0.012019086,0.0008251538,0.0048143207,1.3254736e-07,0.006701139,0.0020879407,1.16698535e-08,0.00020410331,0.00013923901,2.9950263e-05,0.00035288217,0.0012316252,0.0057793465,5.4478623e-05,9.595014e-05,6.0
-22784.69,1.4010319,0.41855633,2.330057,0.26347163,1.3007579,0.009626604,0.3913481,0.37416357,0.0026946026,0.90962887,0.53196764,0.070452645,0.8721053,1.3925847,1.9883965,13.952928,0.20662294,0.42001083,0.12970008,0.41041434,0.28845,0.017628834,0.062187422,0.6402834,1.4385774,0.64527804,1.112934,0.000104874845,1.8364824e-08,3.937303e-08,1.7042265e-05,1.147281e-06,6.60179e-07,4.5787256e-11,1.522e-14,1.523865e-08,0.00015479384,0.011889348,0.005071069,0.000585804,0.0012722415,0.0015112022,3.5349834e-09,0.00018168725,0.00029829383,1.5255764e-09,0.008314105,0.00054794346,0.0016151863,0.002877178,0.010195192,3.8865496e-06,0.0014903761,0.0013751813,3.763963e-05,0.00027362333,1.571522e-08,2.536553e-05,1.2187342e-08,2.7323332e-09,0.010497929,0.00072481256,0.0046697017,2.3457838e-08,0.005760802,0.00031329787,1.2586533e-09,0.00011794158,6.285223e-06,1.5551556e-08,1.7941064e-08,4.345528e-05,0.0026812279,3.181484e-05,2.0129164e-05,7.0
-12960.856,1.8344278,0.5100565,1.9839386,0.18141705,1.3873281,0.18362649,0.29404938,0.18621233,0.0029022165,1.7014309,0.50396365,0.064562604,0.935009,1.6043828,1.6449677,1.3332901,0.21903434,0.40539178,0.13867375,0.17383528,0.48603755,0.31159833,0.73381215,0.49003398,2.082731,0.4109212,0.11149487,0.004311749,0.0009698981,0.002843587,0.0045722043,0.009373225,0.0063908705,3.206129e-16,0.0,0.0008893359,0.004408454,0.02881225,0.012729187,0.006971087,0.0050448477,0.009220587,0.00011784467,0.002360355,0.004413487,8.512903e-05,0.019428847,0.0038663533,0.005671614,0.00834063,0.020107636,0.00065488386,0.0036050854,0.0052145105,0.0018911671,0.005709572,0.0024884692,0.009106972,0.0016322588,5.36952e-09,0.023945665,0.005952072,0.016811952,0.00024635904,0.015481443,0.0028209765,1.962e-09,0.0047320654,0.004397464,0.0030866025,0.0020544657,0.0034221457,0.012848722,0.0013966619,0.0020120721,8.0
-15137.711,1.8625134,0.37037793,2.1332893,0.18797475,1.027016,0.39307073,0.2143908,0.27406052,0.0029061574,1.799194,0.5926586,0.03470028,0.3770375,1.3642136,1.043274,9.477052,0.16482802,0.16079324,0.6272526,0.78403884,5.827901,0.6225895,0.82891107,0.12556472,7.3496876,0.4957416,0.17897075,0.005165511,0.0009359741,0.002742429,0.0032607946,0.008439321,0.005452408,2.0094419e-13,0.0,0.0015246742,0.00460133,0.026079457,0.014097835,0.0075197597,0.0044546677,0.009425586,0.00012024367,0.002760241,0.004121808,8.596774e-05,0.018367955,0.00359882,0.0056264885,0.008279826,0.020687195,0.00041394195,0.0043035885,0.00457715,0.0018654675,0.0045332233,0.002777009,0.009002523,0.0016064558,5.5196865e-06,0.023170136,0.005290962,0.016430119,0.0002525906,0.014619647,0.002854879,4.752e-09,0.0049607763,0.0036757155,0.0015332383,0.0022872246,0.0035322562,0.0129798185,0.0012776988,0.0017459061,9.0
-6019.5005,1.5898128,0.7092846,2.2214396,0.2984377,1.4760622,0.080736935,0.32004514,0.48903042,0.002344703,1.4243277,0.5173795,0.090932064,0.99416804,0.40235782,1.7519836,9.470233,0.2490946,0.28827077,0.4914043,0.25048986,1.1609967,0.60422236,0.6427682,0.62171143,4.722855,0.22210903,1.9851748,1.7972026e-06,6.227343e-08,1.3698204e-07,1.6393754e-07,1.5636906e-05,2.5681157e-07,1.4663375e-10,4.996e-14,5.762627e-08,1.2719091e-05,0.010315305,0.003580372,0.00032667688,0.0003576785,0.0007409964,1.3049263e-08,4.3936398e-05,0.00012345676,5.6991354e-09,0.006521866,0.00024998278,0.0012326745,0.0013190786,0.008172016,3.2248646e-08,0.0007586708,0.00049591274,2.5262789e-06,2.9207162e-05,5.3627232e-08,1.4753826e-05,4.90137e-08,1.1587753e-08,0.008553078,0.00015947125,0.0019845588,9.4764225e-08,0.0042983233,2.5743417e-05,5.9753034e-09,4.2124e-07,1.2811012e-07,5.4130194e-08,7.5491776e-08,7.612268e-06,0.0015027318,2.740302e-08,6.4701446e-08,0.0
-11290.283,1.6532229,0.3212557,1.9611708,0.1351235,1.1412576,0.12324296,0.39757723,0.19043812,0.0025895573,0.118072934,0.5946477,0.087125085,0.09860765,2.3893094,1.7382967,11.135246,0.21495974,0.8509436,0.20227545,0.7633128,1.3016984,0.33331844,0.77462894,0.17211235,8.633708,0.1473873,0.10131404,0.0061115543,0.0012285187,0.0027220785,0.0040976154,0.010523912,0.0060813488,0.0,0.0,0.0014983383,0.00458404,0.028160864,0.01356376,0.007320416,0.0041346424,0.010395122,6.852637e-05,0.003703807,0.004809769,5.7258065e-05,0.019243684,0.0034612482,0.0062689385,0.008976869,0.020027842,0.0003882626,0.0038179173,0.0062109837,0.0017436012,0.004425282,0.0023182994,0.009066877,0.0014035539,1.765738e-08,0.024823666,0.0043120366,0.017354455,0.0002892604,0.016766718,0.003350829,4.259e-09,0.0048335176,0.0049136817,0.0019429134,0.0019233689,0.0036823715,0.013136805,0.0014819934,0.0017442013,1.0
-1014.4597,1.2605739,0.9644714,2.2348423,0.10376251,1.3622394,0.36669213,0.30250514,0.48194888,0.0031310294,0.31260753,0.5115962,0.09349914,0.8460242,0.62328285,1.995889,14.952383,0.18994676,0.307172,0.36589178,0.20886764,0.23330669,0.9725502,0.9919029,0.7038941,2.3153238,0.21189354,1.6959196,0.00033922173,5.9785623e-07,7.232071e-08,2.0763555e-05,0.000112091686,0.00013986781,9.936048e-11,2.45e-14,2.4723254e-06,0.00027137002,0.012293202,0.0055110035,0.0006947501,0.000596876,0.0017109868,6.5181665e-09,0.00021823459,0.00054222025,2.9589907e-07,0.010189982,0.0005272925,0.0015298072,0.0024240667,0.013307047,4.178747e-06,0.0012779214,0.0014238452,3.454734e-05,0.0002658601,2.7823432e-08,0.00016725966,2.03095e-06,1.29374405e-08,0.010680679,0.00087803864,0.0043691364,4.5217387e-08,0.0068269265,0.00025293956,3.1191534e-09,0.00019659342,1.6064037e-05,2.8859361e-08,0.00014876777,0.00065868796,0.0044372184,1.635317e-05,0.00013294882,2.0
-2388.0852,1.4935608,0.1117541,1.7182876,0.04902135,1.0696021,0.41317376,0.1734201,0.16878688,0.0026100038,1.7228246,0.5881842,0.03294139,0.6775871,1.7146137,1.0715489,1.3288081,0.23310553,0.18995397,0.92771405,0.8701024,4.061462,0.7271688,0.12641975,0.19400065,8.867583,0.5284692,0.34399304,0.002990515,0.00045689265,0.0012050233,0.0029747062,0.004071658,0.0035825267,1.0345845e-11,1.803e-14,0.00043906926,0.002841112,0.02441616,0.011617902,0.006622771,0.0039232806,0.007879144,4.8376723e-06,0.0016055815,0.0025133376,3.0122581e-05,0.01561285,0.002565036,0.004283727,0.006769981,0.019802026,0.00023744655,0.0038527432,0.0039445553,0.001272459,0.004170812,0.001546783,0.0062085027,0.0008806512,8.892286e-05,0.02011209,0.0038096218,0.014585055,6.158156e-05,0.012981953,0.0031168892,6.83549e-09,0.0031318762,0.002675029,0.00148908,0.0017622245,0.0038464402,0.011904233,0.00080653786,0.000869202,3.0
-809.75336,1.4520454,0.34979188,2.1600697,0.28884256,1.3669853,0.20945132,0.27927086,0.32623267,0.0026764215,1.6804101,0.52142507,0.06509693,0.93990433,0.7115451,1.3280373,13.351951,0.08395174,0.32997367,0.07943447,0.3417735,1.7718993,0.36056405,0.78378624,0.81713814,2.8619187,0.7453549,1.1072928,0.00011491312,3.3878882e-07,8.4765e-08,0.00026844567,9.508879e-06,0.000109043474,9.420876e-11,3.028e-14,3.3774498e-08,0.00026997976,0.013034093,0.006380204,0.0011536399,0.0009834906,0.0022438616,6.5406165e-09,0.00017521235,0.0004346781,2.8572227e-09,0.00891598,0.0006342526,0.002214138,0.0028168312,0.011119224,1.521019e-06,0.001286494,0.0012836028,9.9212964e-05,0.0004871181,1.5852076e-07,0.00057561335,5.887829e-05,1.2179774e-08,0.0113864355,0.0008081125,0.0058082286,4.8666937e-08,0.006183385,0.0005936238,3.6684134e-09,0.00022952884,6.363703e-05,8.06129e-07,9.3224146e-05,0.00047436316,0.0043477984,5.1303683e-05,6.0142596e-05,4.0
-7453.9688,1.403663,0.7555115,1.5232271,0.022925455,1.2793863,0.36268032,0.19336553,0.3964371,0.0026238994,0.9412704,0.5046611,0.09589864,0.65929383,0.3394338,1.3596458,1.2204739,0.19746123,0.3915942,0.5063263,0.41832912,1.8241643,0.90329146,0.7412476,0.39905187,3.5406907,0.16655235,1.1679087,0.0005592759,2.5632053e-05,1.5451365e-05,0.00084021076,0.0006097544,0.0008496807,1.1141125e-10,3.746e-14,7.538129e-06,0.0006936991,0.015799284,0.0063764877,0.0018211579,0.0015917165,0.0024344202,9.03668e-09,0.00035228077,0.00070104236,2.5435805e-08,0.012501108,0.0009899638,0.002217991,0.003181015,0.016389593,1.5832697e-05,0.002493988,0.0026268838,0.00031140738,0.0015258335,0.00016212737,0.002057455,0.00020513589,1.2924016e-05,0.012836932,0.0016167435,0.0069361003,2.1294807e-06,0.007898845,0.0009520128,5.6191936e-09,0.0005129194,0.0006482948,0.00012292695,0.0007805062,0.0018414139,0.007370618,0.00018237196,0.00015365584,5.0
-23844.41,1.1112783,0.13696153,2.182987,0.06137655,1.0201608,0.23140895,0.27143717,0.060494218,0.0030656236,0.5712022,0.5308991,0.017181644,0.39399236,2.274297,1.7754554,6.3691177,0.055291913,0.5839043,0.3768871,0.3459894,8.812663,0.09867303,0.012885532,0.3335005,7.732981,0.94854337,1.4247265,0.00015880242,3.2546793e-06,2.2755397e-07,7.8785386e-05,6.6045955e-05,9.161038e-05,2.515212e-10,8.18e-14,9.4097466e-08,0.00024519055,0.012498825,0.0062260544,0.0019009585,0.0049376646,0.0060455156,0.00012595301,0.00020018188,0.0003146613,8.739268e-09,0.0094417725,0.00073332456,0.0017557791,0.002698465,0.014446351,0.00018100109,0.002069787,0.0014930418,0.000117527976,0.000678775,5.685358e-05,0.0009126648,2.1574295e-05,3.2164422e-08,0.012307905,0.0009999053,0.0053648762,1.2697035e-07,0.0063168774,0.0025327844,1.1793366e-08,0.0001336528,0.0001276976,2.6262025e-05,0.00025735595,0.00087257853,0.0057138475,7.36115e-05,3.6871726e-05,6.0
-3696.441,1.6586679,0.33422792,1.8595289,0.07371971,1.4613152,0.07588329,0.3913897,0.078190446,0.0026238074,0.15041743,0.5128745,0.07185545,0.72776437,2.4851594,1.641553,3.4162014,0.13020308,0.5276262,0.37794054,0.123788185,2.505204,0.09359223,0.4270916,0.5116943,1.7081547,0.42810947,0.66379195,5.9204904e-05,6.6822186e-06,4.708419e-08,0.0012086707,4.9154038e-05,0.0002102815,4.4843275e-11,1.807e-14,1.7351915e-08,0.00055276265,0.017845789,0.00759595,0.002661227,0.0015806747,0.0034839371,3.65886e-09,0.0003613011,0.00077942456,1.4472328e-09,0.01108323,0.0011083891,0.0026090483,0.0030178514,0.01688626,1.6729351e-05,0.0030060827,0.002274205,0.00021383593,0.0010838829,0.00023377746,0.0014009835,1.63331e-08,3.8462264e-09,0.014057655,0.0019723948,0.009025764,1.8495513e-08,0.008468922,0.001117449,1.8342964e-09,0.00033355542,0.00045203255,9.1597336e-05,4.848247e-06,0.0008544,0.006122953,0.00011396864,4.6263187e-05,7.0
-7442.1343,1.7553542,0.58440256,2.0287626,0.19121942,1.4806,0.17485288,0.32792792,0.26890373,0.002932804,1.0950174,0.5070804,0.08145617,0.86609834,1.6168953,1.792545,8.202444,0.25078595,0.7761901,0.101631954,0.1424346,1.8735721,0.3703789,0.8923813,0.71172035,2.9594398,0.09424084,0.45724964,0.00048234168,5.8298956e-05,6.625716e-05,0.0018136799,0.00090979575,0.0014636385,6.57064e-11,3.131e-14,3.8483827e-06,0.001178531,0.020495387,0.0088698855,0.0035314444,0.0023083512,0.0052300207,5.661267e-06,0.0009495664,0.0017093066,1.9012907e-09,0.0136503605,0.0017889201,0.0039521777,0.004696669,0.015095705,0.00012785102,0.0025998065,0.0032920234,0.0005430042,0.0020942078,0.00014498249,0.0028767965,0.00031765076,8.897497e-09,0.015164785,0.0025867994,0.011068162,1.1533619e-05,0.010111721,0.0018271367,1.9280986e-09,0.0010719451,0.0008568933,0.00016831965,0.00023437917,0.0010686091,0.0066365604,0.00028040298,0.00050097425,8.0
