like1,PARM1,PARM5,PARM12,PARM15,PARM16,PARM17,PARM20,PARM22,PARM23,PARM25,PARM34,PARM39,PARM40,PARM42,PARM44,PARM49,PARM50,PARM51,PARM61,PARM73,PARM83,PARM87,PARM88,PARM89,PARM90,PARM91,PARM92,chain
-2373.169,1.3685719,0.41855633,2.153502,0.28985083,1.2742316,0.16749473,0.34227636,0.37416357,0.0026946026,1.313421,0.5528761,0.06614857,0.88641536,1.3993317,1.9883965,12.986463,0.18941806,0.36964193,0.39331475,0.41041434,1.9246393,0.26403207,0.48517904,0.21654269,1.8406919,0.9236731,0.111051545,7.0
-10288.787,1.9969461,0.5100565,1.9104584,0.18141705,1.3854184,0.32176405,0.20362769,0.18621233,0.0029022165,1.9550529,0.5633719,0.06571932,0.76647776,1.8754565,1.4345523,5.0518737,0.05280493,0.5543048,0.786021,0.13264483,4.4698763,0.31159833,0.956647,0.26774365,2.856454,0.7736356,2.0,8.0
-7273.4595,1.8299493,0.19674194,1.9279149,0.18797475,1.0203942,0.37393305,0.18635118,0.27406052,0.0029061574,1.7703815,0.59115416,0.021462552,0.33578193,2.3193822,1.043274,4.987056,0.060206953,0.48751307,0.6956775,0.78403884,6.2747097,0.91900116,0.78543425,0.18594275,8.938114,0.8299529,0.6279546,9.0
-4356.6426,1.8379607,0.56813985,2.057419,0.25674915,1.3556614,0.17949225,0.23584951,0.37008816,0.0023955188,1.6052096,0.5361334,0.05201614,0.8869965,0.52849066,1.2599955,4.611149,0.20060422,0.22255103,0.6148911,0.34036076,2.5492716,0.62358564,0.8880965,0.32926905,7.669394,0.39281377,1.2578628,0.0
-8036.5312,1.6732701,0.14681059,1.8690205,0.13880005,1.1593816,0.13320899,0.38336313,0.16902803,0.0023750775,0.14138062,0.59378934,0.097051844,0.13681975,2.1611161,1.6957462,7.8985434,0.26763117,0.8128859,0.41238004,0.8638848,0.34246424,0.4703138,0.35262233,0.122528836,9.403149,0.10865423,0.4878007,1.0
-2335.9043,1.4867722,0.79725444,2.4253051,0.17546806,1.2942914,0.31598282,0.27779263,0.46083617,0.0028245014,0.4826105,0.51049274,0.09210998,0.9605812,0.9544533,1.8878237,13.451957,0.23974507,0.2536839,0.53816646,0.24990651,0.9758453,0.9954595,0.7275247,0.6111736,1.4074942,0.41095275,1.9417856,2.0
-8203.134,1.1834029,0.1909085,1.9961206,0.015122367,1.1343396,0.44674283,0.21868922,0.29249188,0.002674125,1.2897347,0.5819667,0.04925326,0.91147524,1.3272073,1.2499374,4.8751135,0.2606957,0.13135324,0.9378366,0.87240344,2.8548129,0.917695,0.0023565404,0.44797045,8.065902,0.52967197,0.7261629,3.0
-773.4811,1.324645,0.28603944,2.425308,0.22989893,1.3960687,0.18923892,0.37504116,0.40770528,0.0029862735,1.8287178,0.5348154,0.029798912,0.9362027,0.6143708,1.2518069,13.174269,0.26656133,0.35389563,0.058938716,0.5070154,3.0145872,0.5478748,0.76504546,0.4489021,3.0119228,0.51087606,1.3777269,4.0
-5656.0044,1.5642558,0.86798626,1.5172702,0.040513847,1.2048702,0.35726336,0.15822451,0.3747701,0.002693558,0.71654624,0.5086067,0.09019171,0.47117,0.5449877,1.4659891,1.6489761,0.11172883,0.39458072,0.59767544,0.30201828,1.2519236,0.7653996,0.84495914,0.37134287,4.8150153,0.3333674,1.196753,5.0
-3675.4116,1.048855,0.39137223,2.1302197,0.02759582,1.0302387,0.38923502,0.18704057,0.10806521,0.0031204487,0.9212518,0.5215284,0.019816607,0.53864306,1.1879336,1.6112458,5.409292,0.07605489,0.3904447,0.6289724,0.30220994,6.975906,0.26172706,0.28554854,0.5355886,5.3415165,0.792212,1.5588266,6.0
-1597.5679,1.3283856,0.49299023,2.309931,0.26704216,1.3809147,0.09599862,0.3924988,0.44176066,0.002610916,0.1847986,0.5053689,0.08908198,0.93954104,1.1042207,1.9444708,12.297444,0.24296664,0.5053809,0.2314821,0.41081452,1.8239801,0.40866184,0.07161393,0.6574954,1.3359572,0.45610252,1.5916106,7.0
-1683.3613,1.9015676,0.56824553,1.8003539,0.18945305,1.4013486,0.16364604,0.23432288,0.23267716,0.0026747743,1.3646468,0.50305957,0.08812213,0.9490326,1.7488549,1.369094,2.241857,0.2300184,0.6415336,0.52272356,0.20943281,1.8001305,0.36602724,0.7900005,0.464008,6.8903728,0.12638658,0.2782745,8.0
-1657.4843,1.7676017,0.2604025,2.0985458,0.15780047,1.0615641,0.41862223,0.17577188,0.20236574,0.002935667,1.5593495,0.57297045,0.013808865,0.41372865,2.4404001,1.2242521,7.915823,0.07916553,0.3473936,0.7199843,0.67982966,6.608623,0.79792875,0.63562524,0.15377182,5.863221,0.92925227,0.2934276,9.0
-2593.382,1.9852283,0.6155443,2.0338168,0.25648612,1.248785,0.17533742,0.23369399,0.32396334,0.0023112197,1.7383988,0.5312006,0.06922258,0.8378112,1.4027497,1.550897,4.737022,0.16953242,0.33862936,0.77768135,0.2635408,1.1523085,0.50046515,0.7271496,0.27707928,6.944346,0.46172965,0.90483624,0.0
-4337.327,1.3115381,0.2115964,1.9449245,0.13605966,1.2419267,0.03497076,0.35802674,0.21830517,0.0023263737,0.28998247,0.59616894,0.0919822,0.057224452,1.912521,1.9446304,9.389143,0.27851167,0.8463974,0.18681198,0.76368845,1.1887765,0.3724633,0.28813753,0.1901535,9.021696,0.05114591,0.80909044,1.0
-4625.4624,1.2481235,0.64743006,2.3537648,0.116169445,1.187615,0.467814,0.23945206,0.42918426,0.0030216812,1.138643,0.5241266,0.034627225,0.9114081,0.9147965,1.7863367,14.202004,0.17210795,0.16964824,0.44048768,0.31192142,1.7804508,0.9495682,0.99954355,0.58262575,1.0869935,0.73004603,1.929158,2.0
-15684.463,1.5427908,0.1479043,2.0674868,0.14443636,1.3109846,0.27463666,0.25164226,0.21746886,0.0026607127,1.9555932,0.5766662,0.037210513,0.932856,1.5543692,1.0018632,3.0935273,0.2730628,0.23332173,0.79063165,0.809775,2.4609828,0.72769314,0.029897742,0.5125841,9.614786,0.5111376,0.1397632,3.0
-601.4855,1.1618891,0.28603944,2.1713638,0.20905295,1.2902087,0.35074627,0.25549755,0.3247663,0.00281565,1.473228,0.5348154,0.05410191,0.9362027,0.79735327,1.240251,14.027773,0.08238612,0.14858992,0.16656594,0.5070154,3.0145872,0.5478748,0.59998846,0.85884124,3.0119228,0.8231668,1.2160373,4.0
-2058.2407,1.1212982,0.73694533,1.6571641,0.116496265,1.4610513,0.017021958,0.25349668,0.3939345,0.0025508532,1.4143522,0.5102348,0.042004302,0.46342832,0.44457772,1.9754342,13.282297,0.14267394,0.84515655,0.8006032,0.45742556,0.43935812,0.8189401,0.36094278,0.44305247,4.4244623,0.33634546,1.4694028,5.0
-5756.0596,1.8168875,0.26421267,1.8806287,0.03510996,1.2195594,0.27743274,0.30170628,0.10764993,0.0027896557,0.021200234,0.53848785,0.032864902,0.44350123,1.7455531,1.5312517,8.762532,0.13704568,0.5383793,0.0509,0.33572674,7.7577314,0.08891498,0.48462918,0.31280994,5.3474836,0.79036826,0.14311083,6.0
-4746.7544,1.2948453,0.41855633,2.0028758,0.21755831,1.2016984,0.105998464,0.36859134,0.31399986,0.002458781,0.017627934,0.50957686,0.0791262,0.7589824,1.5553561,1.8876802,9.042426,0.14658646,0.61447453,0.29631808,0.41041434,0.28845,0.26403207,0.13879475,0.42420226,1.4385774,0.5946516,1.1567956,7.0
-1355.2799,1.8683342,0.5100565,2.1643465,0.22189009,1.3392189,0.28519014,0.18680806,0.23455298,0.0030622478,1.9401345,0.5089668,0.0407644,0.97801214,1.838172,1.1795107,5.7220654,0.17042756,0.46518058,0.54450923,0.13264483,0.48603755,0.31159833,0.96915525,0.49875724,6.191008,0.54826796,0.10744404,8.0
-44094.777,1.883743,0.19674194,2.2348692,0.18941012,1.0930603,0.2076936,0.25479728,0.15620641,0.0023078015,0.8705515,0.5813486,0.03308228,0.5848485,0.4178722,1.4252392,12.103215,0.15334219,0.6988502,0.08155188,0.78403884,5.7396264,0.91900116,0.12879357,0.34026766,5.77251,0.7413016,1.6840339,9.0
-3339.298,1.5544416,0.637758,2.2077184,0.23254712,1.398452,0.08037092,0.30591244,0.30644286,0.0024189302,1.3913422,0.5176066,0.075600415,0.7880126,0.48132578,1.8432024,6.2759237,0.22393544,0.44256034,0.48375717,0.11446938,1.7704544,0.24983248,0.638391,0.5239523,6.8130364,0.18711162,1.8514239,0.0
-3058.6343,1.580487,0.29907385,1.8071033,0.04856937,1.2405156,0.17781803,0.3615941,0.16237679,0.0025170157,0.2042495,0.5925402,0.09103075,0.2315566,2.2839832,1.6790539,6.5207396,0.26074356,0.78769445,0.40881842,0.7124749,0.5921558,0.50023913,0.6213573,0.160974,9.780626,0.24013147,0.2733299,1.0
-1566.6973,1.5652561,0.7209098,2.4569123,0.14069653,1.2804441,0.42481387,0.21785462,0.47261876,0.0030718383,1.2648735,0.5199088,0.063671134,0.8955312,1.0102146,1.6859502,12.2970085,0.23921885,0.1389914,0.65798813,0.2534798,1.4276556,0.871267,0.9889836,0.56281656,1.6562504,0.47946075,1.5759293,2.0
-15165.315,1.5933734,0.7433211,2.0514562,0.1970322,1.4209671,0.17681369,0.36819616,0.36573157,0.0027431399,0.36535212,0.50819147,0.07036985,0.99089164,0.4622266,1.692613,2.0337026,0.11081598,0.67989844,0.8137507,0.21686855,5.6476192,0.05142226,0.38688034,0.39969411,9.218774,0.45156884,1.8354832,3.0
-35773.94,1.0915273,0.26354244,2.2944567,0.22283867,1.3437375,0.32608047,0.25058323,0.2926375,0.002809788,1.7254592,0.5273545,0.04694443,0.84783494,0.5672498,1.2882648,13.344291,0.0998967,0.125552,0.24769852,0.38984802,3.812935,0.3947774,0.4351745,0.8029593,3.5581388,0.81794363,1.4676272,4.0
-23270.41,1.0392786,0.64710015,2.127159,0.1556875,1.338519,0.41834393,0.15896282,0.21944423,0.0026074068,0.047949325,0.5937429,0.09875313,0.5236114,1.0087281,1.5766658,8.468625,0.13510703,0.71416587,0.07715375,0.9,1.8417361,0.22561334,0.16622825,0.7853207,1.6438752,0.27355614,0.96579736,5.0
-3537.4795,1.0713167,0.28563368,2.3053977,0.07738728,1.0470711,0.23363888,0.31475207,0.068248115,0.0031284338,0.31342116,0.5443062,0.03008293,0.13868454,1.8974108,1.9103678,11.011572,0.058535643,0.7667555,0.15763989,0.3206203,7.383862,0.034847446,0.5106594,0.3776123,5.1508007,0.57913196,1.4036094,6.0
-3598.468,1.2100658,0.43529376,2.4826467,0.28297758,1.2686388,0.13624495,0.34958142,0.3494419,0.0028691373,0.52977973,0.50933945,0.04184698,0.8879598,1.1367135,1.984508,13.061862,0.093072936,0.5071277,0.15995382,0.28093395,2.5546823,0.17163718,0.07587736,0.6786682,1.8061348,0.8695048,1.923239,7.0
-9280.103,1.8720719,0.4767597,2.036147,0.23108475,1.4684494,0.099590756,0.29570043,0.1854305,0.0027906897,1.3014592,0.50639534,0.080681026,0.97381127,1.589836,1.4835417,6.1379824,0.21629702,0.70613706,0.20490378,0.11111481,0.7453712,0.09147138,0.79357284,0.6617119,5.6291847,0.16073932,0.2826789,8.0
-1916.4597,1.8501766,0.26570877,2.027696,0.17740004,1.0090938,0.3804453,0.19197616,0.23618901,0.0028813647,1.9995133,0.5761982,0.011250877,0.4136198,2.0367858,1.016923,7.2232547,0.056820653,0.3391639,0.6063794,0.69942504,6.669513,0.82586926,0.9009037,0.13663496,6.6114626,0.9619975,0.27351296,9.0
-207766.58,1.7930456,0.6155443,2.149842,0.2538822,1.3889964,0.22058278,0.28948346,0.37154534,0.0023346455,1.7339442,0.50231826,0.051672563,0.61994517,0.71781105,1.6257571,9.774736,0.23246652,0.35724196,0.5557941,0.2635408,1.1523085,0.6057524,0.74336106,0.8470326,6.944346,0.2674928,1.9513006,0.0
-16136.292,1.4964246,0.2115964,1.8708353,0.05180002,1.1645164,0.23023045,0.38526595,0.14016415,0.0025272155,0.07691489,0.59459,0.0865071,0.23783015,2.4251678,1.725072,10.0109825,0.25843954,0.8497973,0.2844812,0.76368845,1.1887765,0.7232334,0.51339406,0.3429385,9.021696,0.032115825,0.71815026,1.0
-1754.5342,1.2661282,0.64743006,2.485653,0.21206382,1.2243005,0.15908247,0.26725158,0.42795375,0.0031218345,0.5961486,0.5203312,0.092445776,0.68090945,1.1090375,1.9528902,14.729992,0.22596587,0.2562474,0.49682617,0.31192142,1.7804508,0.8760672,0.761522,0.37019455,1.0869935,0.476722,1.8920292,2.0
-3505.2146,1.4191288,0.1479043,1.8712409,0.24993026,1.1885797,0.48774672,0.21483779,0.21761535,0.0026057712,1.5555158,0.55461264,0.031868026,0.00149,1.5527292,1.0861982,6.9356885,0.26264778,0.19046456,0.93074346,0.809775,2.4609828,0.17784616,0.06807888,0.30049935,9.614786,0.4367015,1.3677393,3.0
-653.5889,1.1618891,0.28603944,2.1713638,0.24900757,1.2902087,0.21073748,0.25549755,0.3247663,0.00281565,1.473228,0.5467518,0.05418158,0.8657384,0.79735327,1.240251,14.591611,0.08238612,0.14858992,0.16656594,0.5070154,3.0145872,0.3727417,0.59998846,0.89286375,3.0119228,0.8231668,1.1970717,4.0
-2060.8894,1.3259741,0.73694533,1.6226647,0.04656378,1.1798803,0.4245576,0.19511552,0.4006523,0.002743988,0.81202984,0.5219674,0.06624133,0.48101416,0.34796527,1.384274,0.3961923,0.12558244,0.3214227,0.50285465,0.45742556,0.43935812,0.5499084,0.74858314,0.48385555,4.4244623,0.43030542,1.2414787,5.0
-27807.027,1.0453997,0.26421267,2.305494,0.15813474,1.0544596,0.28937882,0.26296237,0.055322282,0.0031668413,0.8015154,0.51495695,0.028154224,0.7686052,1.5954428,1.7124038,13.661227,0.059981775,0.54850656,0.38442796,0.33572674,7.7577314,0.08144124,0.3628705,0.8952464,5.3474836,0.71961755,1.3138826,6.0
-450.5873,1.3685719,0.41855633,2.330057,0.26347163,1.3007579,0.009626604,0.3913481,0.37416357,0.0026946026,0.2916185,0.50782967,0.07195248,0.8721053,1.3993317,1.9883965,13.229183,0.16204117,0.5958808,0.12970008,0.41041434,0.28845,0.017628834,0.124474764,0.6402834,1.4385774,0.6497856,1.6649947,7.0
-14243.096,1.9969461,0.5100565,2.0615656,0.2734622,1.3873281,0.10485119,0.2550527,0.18621233,0.0029022165,1.4509122,0.5042318,0.07227472,0.9756096,1.8754565,1.4345523,9.274036,0.23258673,0.6625792,0.4105876,0.13264483,0.48603755,0.30000886,0.9503168,0.5086947,6.191008,0.15902473,0.27884677,8.0
-1235.2191,1.8299493,0.19674194,2.1332893,0.1560081,1.027016,0.4235716,0.2143908,0.27406052,0.0029061574,1.8410798,0.59264,0.014719341,0.53440803,2.3193822,1.043274,12.095809,0.08510623,0.30247664,0.6272526,0.78403884,5.7396264,0.7410893,0.7196423,0.19401024,5.77251,0.9884984,0.13767657,9.0
-5020.159,1.7753752,0.58268815,2.2648444,0.27381867,1.3804815,0.16439891,0.28948346,0.11685812,0.0032,0.35448664,0.5312006,0.034143046,0.22511801,0.80987203,1.6257571,6.346534,0.23246652,0.80656886,0.5557941,0.7208933,5.652511,0.015464885,0.06682343,0.5193157,1.0,0.2674928,0.19919924,0.0
-6138.7646,1.3517392,0.041219637,1.772977,0.085088804,1.0932091,0.24225798,0.38526595,0.08414424,0.00261954,0.009602837,0.59616894,0.08381735,0.093604416,2.2344484,1.725072,8.165363,0.25843954,0.7878009,0.2844812,0.8110995,1.7078255,0.4517342,0.25893664,0.105355695,9.910458,0.032115825,0.56290436,1.0
-17006.55,1.1127759,0.65496,2.4039245,0.102135114,1.138891,0.49090576,0.26725158,0.39327827,0.0030972788,0.5728272,0.5241266,0.04796635,0.91340923,1.0194423,1.9528902,13.999068,0.22596587,0.18747108,0.49682617,0.3269178,2.8845942,0.99737054,0.61237675,0.56277436,1.1771885,0.476722,1.8770792,2.0
-6394.3813,1.878524,0.18692914,1.7877009,0.043045837,1.2091202,0.34876528,0.21483779,0.23945923,0.0025581555,1.8496253,0.5766662,0.055042278,0.9790521,2.028856,1.0861982,2.0292523,0.26264778,0.2606037,0.93074346,0.8295787,1.1698962,0.8936162,0.26613337,0.22826663,9.383274,0.4367015,0.71280026,3.0
-1129.1396,1.1980877,0.20304517,2.1101384,0.20905295,1.3183092,0.20111841,0.25549755,0.30493492,0.0026681293,1.3455416,0.5348154,0.055936348,0.9224046,0.90516305,1.240251,14.027773,0.08238612,0.27801138,0.16656594,0.5487109,2.4592197,0.21621054,0.36371508,0.87996095,3.1594818,0.8231668,1.1626334,4.0
-4330.285,1.4712915,0.8019592,1.5240376,0.033693906,1.2425779,0.25644433,0.19511552,0.32386583,0.0026818735,0.33219326,0.5102348,0.0986434,0.34135732,0.65887016,1.384274,3.8243659,0.12558244,0.6294135,0.50285465,0.3548652,1.7707249,0.62434983,0.7885507,0.2396176,6.2777147,0.43030542,1.1405302,5.0
-2032.5585,1.1285889,0.21589595,2.2019448,0.06492297,1.0917159,0.40351674,0.26296237,0.07315905,0.0031215127,1.0685648,0.53848785,0.021454606,0.55831116,1.219867,1.7124038,8.961513,0.059981775,0.3849086,0.38442796,0.37083563,7.5927105,0.18538232,0.3157291,0.6321461,6.9688687,0.71961755,1.318316,6.0
-38640.34,1.4774889,0.24964254,2.4717326,0.26347163,1.2665682,0.08027747,0.3913481,0.36054412,0.0027731678,0.9681985,0.50782967,0.04473635,0.88116777,1.7105206,1.9883965,13.229183,0.16204117,0.39785948,0.12970008,0.511305,2.060256,0.15314119,0.008069439,0.668678,1.9408255,0.6497856,1.2870998,7.0
-6565.9155,1.9443676,0.24435346,2.053738,0.18141705,1.3257029,0.19535665,0.2550527,0.07617197,0.0029284258,1.2155526,0.5089668,0.06977711,0.8880882,2.402945,1.4345523,5.3744674,0.23258673,0.7592498,0.4105876,0.35112882,1.0901924,0.24602282,0.69540703,0.4240853,8.032813,0.15902473,0.7631297,8.0
-1519.2169,1.64982,0.24527052,1.9223002,0.18797475,1.0500413,0.4990648,0.2143908,0.2844001,0.0030691505,1.4991415,0.5813486,0.014716972,0.4390821,2.1789355,1.043274,9.172915,0.08510623,0.28776827,0.6272526,0.8594425,5.4788003,0.96246225,0.72184414,0.1018964,4.7595134,0.9884984,0.12529793,9.0
-746.8293,1.7615197,0.7321278,2.149842,0.27381867,1.3889964,0.105590865,0.28948346,0.37154534,0.0023346455,1.7339442,0.5312006,0.07493659,0.8616777,1.2969487,1.6257571,6.346534,0.23246652,0.6512578,0.5557941,0.2635408,0.26489022,0.378059,0.9214257,0.4025305,8.501197,0.134719,1.4246453,0.0
-1802.632,1.0116268,0.1342727,1.8708353,0.085088804,1.1645164,0.14663546,0.38526595,0.14016415,0.0025272155,0.07691489,0.59616894,0.09321799,0.09192464,2.457423,1.725072,8.165363,0.25843954,0.66019976,0.2844812,0.76368845,2.7263641,0.32293916,0.36989704,0.1,4.3150177,0.67040145,0.1,1.0
-686.4222,1.117866,0.65781724,2.485653,0.102135114,1.2243005,0.39995667,0.26725158,0.42795375,0.0031218345,0.5961486,0.5241266,0.06703904,0.73520344,0.80703336,1.9528902,13.999068,0.22596587,0.21644823,0.49682617,0.31192142,1.4255602,0.95807606,0.45003933,0.58875227,3.855561,0.74252605,1.8166817,2.0
-1191.4187,1.0992955,0.03380569,1.8712409,0.043045837,1.1885797,0.37258375,0.21483779,0.21761535,0.0026057712,1.5555158,0.5766662,0.050575454,0.7653584,1.4558518,1.0861982,2.0292523,0.26264778,0.27733037,0.93074346,0.809775,1.6282431,0.48743507,0.29537115,0.41668585,7.864499,0.4655783,0.15461709,3.0
-33374.367,1.0753838,0.40536997,2.1713638,0.20905295,1.2902087,0.35074627,0.25549755,0.3247663,0.00281565,1.473228,0.5348154,0.05410191,0.98737466,0.5817238,1.240251,14.027773,0.08238612,0.14439768,0.16656594,0.5070154,1.067994,0.30109027,0.30570972,0.85884124,1.68654,0.7302144,1.2160373,4.0
-581.5744,1.1347185,0.7361182,1.6226647,0.033693906,1.1798803,0.37322772,0.19511552,0.4006523,0.002743988,0.81202984,0.5102348,0.07479455,0.56288135,1.0389489,1.384274,3.8243659,0.12558244,0.23132192,0.50285465,0.45742556,0.780544,0.5896966,0.3862024,0.34319246,1.5123951,0.5497563,1.4582053,5.0
-633.95935,1.0536841,0.12300303,2.305494,0.06492297,1.0544596,0.3092716,0.26296237,0.055322282,0.0031668413,0.8015154,0.53848785,0.01694252,0.51023024,2.3116918,1.7124038,8.961513,0.059981775,0.45641148,0.38442796,0.33572674,9.665948,0.06693614,0.098614775,0.48020014,7.296103,0.9469009,1.421869,6.0
-3385.6714,1.0918425,0.37775186,2.330057,0.26347163,1.3007579,0.009626604,0.3913481,0.37416357,0.0026946026,0.2916185,0.50782967,0.07195248,0.7120836,0.88761073,1.9883965,13.229183,0.16204117,0.40262783,0.12970008,0.41041434,0.9863441,0.212465,0.0068049757,0.6402834,2.8935282,0.9428028,1.6649947,7.0
-824.0152,1.8779359,0.5512854,2.0615656,0.18141705,1.3873281,0.18362649,0.2550527,0.18621233,0.0029022165,1.4509122,0.5089668,0.07148093,0.8658474,1.902747,1.4345523,5.3744674,0.23258673,0.552394,0.4105876,0.13264483,1.2581589,0.5567232,0.8065087,0.49003398,6.959601,0.02180722,0.10262109,8.0
-333.34396,1.8079818,0.37037793,2.1332893,0.18797475,1.027016,0.39307073,0.2143908,0.27406052,0.0029061574,1.8410798,0.5813486,0.0147667555,0.3770375,1.7421625,1.043274,9.172915,0.08510623,0.15147337,0.6272526,0.78403884,5.827901,0.6225895,0.94441897,0.12556472,7.3496876,0.87452996,0.11275985,9.0
-1250.6361,1.7930456,0.36756802,2.149842,0.27381867,1.3889964,0.018331459,0.28948346,0.37154534,0.0023346455,1.7339442,0.5312006,0.07493659,0.8378112,0.71781105,1.6257571,6.346534,0.23246652,0.35724196,0.47698367,0.2635408,1.1523085,0.50046515,0.3958745,0.4025305,6.944346,0.2674928,1.5370569,0.0
-1763.46,1.4964246,0.73739564,1.8708353,0.085088804,1.1645164,0.31678072,0.38526595,0.14016415,0.0025272155,0.07691489,0.59616894,0.09321799,0.057224452,2.4251678,1.725072,8.165363,0.25843954,0.8497973,0.73784953,0.76368845,1.1887765,0.3724633,0.44769594,0.1,9.021696,0.032115825,1.5085434,1.0
-6323.2803,1.2661282,0.8411981,2.485653,0.102135114,1.2243005,0.16315314,0.26725158,0.42795375,0.0031218345,0.5961486,0.5241266,0.06703904,0.9114081,1.1090375,1.9528902,13.999068,0.22596587,0.2562474,0.35056543,0.31192142,1.7804508,0.9495682,0.90303177,0.58875227,1.0869935,0.476722,1.8910948,2.0
-854.8342,1.4191288,0.5362633,1.8712409,0.043045837,1.1885797,0.31194475,0.21483779,0.21761535,0.0026057712,1.5555158,0.5766662,0.050575454,0.932856,1.5527292,1.0861982,2.0292523,0.26264778,0.19046456,0.70826274,0.809775,2.4609828,0.72769314,0.27704486,0.41668585,9.614786,0.4367015,1.3653444,3.0
-4391.051,1.1618891,0.3763488,2.1713638,0.20905295,1.2902087,0.36540458,0.25549755,0.3247663,0.00281565,1.473228,0.5348154,0.05410191,0.9362027,0.79735327,1.240251,14.027773,0.08238612,0.14858992,0.44063812,0.5070154,3.0145872,0.5478748,0.35160437,0.85884124,3.0119228,0.8231668,1.9361303,4.0
-6076.172,1.3259741,0.9502754,1.6226647,0.033693906,1.1798803,0.37816152,0.19511552,0.4006523,0.002743988,0.81202984,0.5102348,0.07479455,0.46342832,0.34796527,1.384274,3.8243659,0.12558244,0.3214227,0.39586386,0.45742556,0.43935812,0.8189401,0.6010524,0.34319246,4.4244623,0.43030542,1.3415467,5.0
-2046.1156,1.0536841,0.40620133,2.305494,0.06492297,1.0544596,0.2853368,0.26296237,0.055322282,0.0031668413,0.8015154,0.53848785,0.01694252,0.51023024,2.3116918,1.7124038,8.961513,0.059981775,0.45641148,0.20413381,0.33572674,9.665948,0.06693614,0.2906592,0.48020014,7.296103,0.9469009,1.3492737,6.0
-439255.06,1.3685719,0.33992726,2.330057,0.26347163,1.3007579,0.20667535,0.3913481,0.37416357,0.0026946026,0.2916185,0.50782967,0.07195248,0.8721053,1.3993317,1.9883965,13.229183,0.16204117,0.5958808,0.461876,0.41041434,0.28845,0.017628834,0.31395406,0.6402834,1.4385774,0.6497856,1.9286976,7.0
-1462.6459,1.9969461,0.32233283,2.0615656,0.18141705,1.3873281,0.43891543,0.2550527,0.18621233,0.0029022165,1.4509122,0.5089668,0.07148093,0.97801214,1.8754565,1.4345523,5.3744674,0.23258673,0.6625792,0.8857465,0.13264483,0.48603755,0.31159833,0.9058924,0.49003398,6.191008,0.15902473,1.1694014,8.0
-9499.118,1.8079818,0.44046578,2.1332893,0.18797475,1.027016,0.3720566,0.2143908,0.27406052,0.0029061574,1.8410798,0.5813486,0.0147667555,0.3770375,1.7421625,1.043274,9.172915,0.08510623,0.15147337,0.63137805,0.78403884,5.827901,0.6225895,0.9342269,0.12556472,7.3496876,0.87452996,0.36289433,9.0
-733.0427,1.6051881,0.6155443,2.3739486,0.27381867,1.3889964,0.105590865,0.31477708,0.37154534,0.0023346455,1.7339442,0.5312006,0.05535244,0.612447,0.71781105,1.929965,6.346534,0.23246652,0.5075939,0.2937372,0.19091174,1.1523085,0.50046515,0.74336106,0.4025305,5.7689705,0.2674928,1.4246453,0.0
-887.58923,1.7323582,0.2115964,1.8412768,0.085088804,1.1645164,0.14663546,0.39963144,0.14016415,0.0025272155,0.07691489,0.59616894,0.08731595,0.20981032,2.4251678,1.4816747,8.165363,0.25843954,0.8393832,0.46333036,0.878952,1.1887765,0.3724633,0.51339406,0.1,7.1335707,0.032115825,0.1,1.0
-34351.36,1.0765352,0.64743006,2.318292,0.102135114,1.2243005,0.39995667,0.33043918,0.42795375,0.0031218345,0.5961486,0.5241266,0.05821506,0.9598441,1.1090375,1.9475858,13.999068,0.22596587,0.18048441,0.55359685,0.5643144,1.7804508,0.9495682,0.761522,0.58875227,1.2647672,0.476722,1.8166817,2.0
-5839.061,1.5502017,0.1479043,1.5539944,0.043045837,1.1885797,0.37258375,0.27757403,0.21761535,0.0026057712,1.5555158,0.5766662,0.06478516,0.46917105,1.5527292,1.038547,2.0292523,0.26264778,0.49576876,0.8064353,0.736689,2.4609828,0.72769314,0.06807888,0.41668585,5.857154,0.4367015,0.15461709,3.0
-2520.986,1.5474004,0.28603944,2.2924266,0.20905295,1.2902087,0.35074627,0.14904426,0.3247663,0.00281565,1.473228,0.5348154,0.0064748204,0.789212,0.79735327,1.3747686,14.027773,0.08238612,0.18894763,0.05132299,0.42265573,3.0145872,0.5478748,0.59998846,0.85884124,3.728648,0.8231668,1.2160373,4.0
-20452.783,1.1064558,0.73694533,1.7786365,0.033693906,1.1798803,0.37322772,0.2521787,0.4006523,0.002743988,0.81202984,0.5102348,0.075086825,0.011376766,0.34796527,1.8630313,3.8243659,0.12558244,0.49987027,0.39570203,0.44559523,0.43935812,0.8189401,0.74858314,0.34319246,3.9897368,0.43030542,1.4582053,5.0
-818.2553,1.3520706,0.12300303,2.3983219,0.06492297,1.0544596,0.3092716,0.28231525,0.055322282,0.0031668413,0.8015154,0.53848785,0.027156884,0.53246915,2.3116918,1.8950906,8.961513,0.059981775,0.72863376,0.121819004,0.21363351,9.665948,0.06693614,0.098614775,0.48020014,5.6089754,0.9469009,1.421869,6.0
-6510.554,1.2223091,0.41855633,1.9817222,0.26347163,1.3007579,0.009626604,0.39681062,0.37416357,0.0026946026,0.2916185,0.50782967,0.093454026,0.6393242,1.3993317,1.9269475,13.229183,0.16204117,0.7956251,0.24693976,0.5542182,0.28845,0.017628834,0.124474764,0.6402834,3.060862,0.6497856,1.6649947,7.0
